household_key,WEEK_NO_BINNED,SALES_VALUE,COUPON_DISC,COUPON_DISC_BOOL
74,"(48, 60]",346.3000000000001,0.0,0.0
74,"(60, 72]",373.26000000000005,-10.0,1.0
74,"(72, 84]",88.19000000000001,0.0,0.0
74,"(84, 96]",,,
75,"(0, 12]",0.0,0.0,0.0
75,"(12, 24]",61.050000000000004,-2.5,1.0
75,"(24, 36]",40.65999999999998,0.0,0.0
75,"(36, 48]",140.59999999999997,-3.0,1.0
75,"(48, 60]",166.45,0.0,0.0
75,"(60, 72]",282.01,-7.1899999999999995,1.0
75,"(72, 84]",91.67000000000002,0.0,0.0
75,"(84, 96]",,,
76,"(0, 12]",106.33000000000003,0.0,0.0
76,"(12, 24]",4.0,0.0,0.0
76,"(24, 36]",23.740000000000002,0.0,0.0
76,"(36, 48]",0.0,0.0,0.0
76,"(48, 60]",17.450000000000003,0.0,0.0
76,"(60, 72]",116.34999999999997,0.0,0.0
76,"(72, 84]",0.0,0.0,0.0
76,"(84, 96]",,,
77,"(0, 12]",826.8500000000008,-4.0,1.0
77,"(12, 24]",1491.1100000000006,-9.500000000000002,1.0
77,"(24, 36]",502.82000000000016,-1.0,1.0
77,"(36, 48]",125.05999999999997,0.0,0.0
77,"(48, 60]",820.4800000000008,-2.0,1.0
77,"(60, 72]",324.4600000000001,0.0,0.0
77,"(72, 84]",459.85,0.0,0.0
77,"(84, 96]",,,
78,"(0, 12]",0.0,0.0,0.0
78,"(12, 24]",105.35000000000004,0.0,0.0
78,"(24, 36]",237.35000000000005,0.0,0.0
78,"(36, 48]",290.3700000000001,0.0,0.0
78,"(48, 60]",353.9500000000002,0.0,0.0
78,"(60, 72]",260.42,0.0,0.0
78,"(72, 84]",561.8500000000001,0.0,0.0
78,"(84, 96]",,,
79,"(0, 12]",0.0,0.0,0.0
79,"(12, 24]",135.04999999999998,-2.0,1.0
79,"(24, 36]",271.89,-1.5,1.0
79,"(36, 48]",613.8600000000006,-11.290000000000001,1.0
79,"(48, 60]",892.2400000000007,-9.33,1.0
79,"(60, 72]",466.58000000000027,-3.85,1.0
79,"(72, 84]",664.0500000000005,-7.880000000000001,1.0
79,"(84, 96]",,,
80,"(0, 12]",132.42999999999998,0.0,0.0
80,"(12, 24]",304.88,0.0,0.0
80,"(24, 36]",235.70000000000007,-11.899999999999999,1.0
80,"(36, 48]",160.47000000000006,0.0,0.0
80,"(48, 60]",379.51999999999987,-5.05,1.0
80,"(60, 72]",471.80000000000024,-2.1,1.0
80,"(72, 84]",496.9799999999999,-3.0,1.0
80,"(84, 96]",,,
81,"(0, 12]",707.6800000000004,0.0,0.0
81,"(12, 24]",1424.990000000002,-4.99,1.0
81,"(24, 36]",1497.6999999999996,0.0,0.0
81,"(36, 48]",782.7100000000003,0.0,0.0
81,"(48, 60]",343.65000000000015,0.0,0.0
81,"(60, 72]",442.9400000000001,0.0,0.0
81,"(72, 84]",65.29,0.0,0.0
81,"(84, 96]",,,
82,"(0, 12]",10.66,0.0,0.0
82,"(12, 24]",137.12,0.0,0.0
82,"(24, 36]",95.19,0.0,0.0
82,"(36, 48]",86.96999999999998,0.0,0.0
82,"(48, 60]",71.55,0.0,0.0
82,"(60, 72]",50.84,0.0,0.0
82,"(72, 84]",30.07,0.0,0.0
82,"(84, 96]",,,
83,"(0, 12]",66.09999999999998,0.0,0.0
83,"(12, 24]",238.78000000000006,0.0,0.0
83,"(24, 36]",198.88000000000005,0.0,0.0
83,"(36, 48]",166.92999999999998,0.0,0.0
83,"(48, 60]",85.38000000000002,0.0,0.0
83,"(60, 72]",129.66,0.0,0.0
83,"(72, 84]",135.53000000000003,0.0,0.0
83,"(84, 96]",,,
84,"(0, 12]",153.87000000000003,0.0,0.0
84,"(12, 24]",90.31,0.0,0.0
84,"(24, 36]",23.919999999999998,-0.55,1.0
84,"(36, 48]",43.39000000000001,0.0,0.0
84,"(48, 60]",186.31000000000003,0.0,0.0
84,"(60, 72]",134.85,0.0,0.0
84,"(72, 84]",268.07,-0.75,1.0
84,"(84, 96]",,,
85,"(0, 12]",433.3700000000003,0.0,0.0
85,"(12, 24]",559.5799999999998,-2.5,1.0
85,"(24, 36]",830.4800000000002,0.0,0.0
85,"(36, 48]",739.9300000000005,-0.55,1.0
85,"(48, 60]",757.7600000000006,-1.0,1.0
85,"(60, 72]",615.1800000000004,0.0,0.0
85,"(72, 84]",81.21,0.0,0.0
85,"(84, 96]",,,
86,"(0, 12]",126.56999999999996,0.0,0.0
86,"(12, 24]",408.8099999999999,0.0,0.0
86,"(24, 36]",445.97000000000014,0.0,0.0
86,"(36, 48]",818.4500000000004,0.0,0.0
86,"(48, 60]",159.95999999999998,0.0,0.0
86,"(60, 72]",914.9100000000007,-2.5,1.0
86,"(72, 84]",617.5699999999998,0.0,0.0
86,"(84, 96]",,,
87,"(0, 12]",0.0,0.0,0.0
87,"(12, 24]",115.61,-3.0,1.0
87,"(24, 36]",39.730000000000004,0.0,0.0
87,"(36, 48]",93.91999999999999,0.0,0.0
87,"(48, 60]",132.51999999999998,0.0,0.0
87,"(60, 72]",257.98,0.0,0.0
87,"(72, 84]",225.49999999999997,0.0,0.0
87,"(84, 96]",,,
88,"(0, 12]",0.0,0.0,0.0
88,"(12, 24]",1493.5200000000013,-13.950000000000001,1.0
88,"(24, 36]",1635.5900000000013,-11.05,1.0
88,"(36, 48]",1525.5600000000013,-13.2,1.0
88,"(48, 60]",1742.7600000000025,-4.8999999999999995,1.0
88,"(60, 72]",1557.1000000000015,-18.7,1.0
88,"(72, 84]",1630.0300000000022,-33.32000000000001,1.0
88,"(84, 96]",,,
89,"(0, 12]",0.0,0.0,0.0
89,"(12, 24]",18.240000000000002,0.0,0.0
89,"(24, 36]",0.0,0.0,0.0
89,"(36, 48]",14.97,0.0,0.0
89,"(48, 60]",14.75,0.0,0.0
89,"(60, 72]",59.17999999999999,0.0,0.0
89,"(72, 84]",56.22,0.0,0.0
89,"(84, 96]",,,
90,"(0, 12]",0.0,0.0,0.0
90,"(12, 24]",177.97,0.0,0.0
90,"(24, 36]",38.04,0.0,0.0
90,"(36, 48]",0.0,0.0,0.0
90,"(48, 60]",0.0,0.0,0.0
90,"(60, 72]",84.24000000000001,0.0,0.0
90,"(72, 84]",63.88000000000001,0.0,0.0
90,"(84, 96]",,,
91,"(0, 12]",137.37,0.0,0.0
91,"(12, 24]",281.8999999999999,0.0,0.0
91,"(24, 36]",38.11,0.0,0.0
91,"(36, 48]",0.0,0.0,0.0
91,"(48, 60]",437.11,0.0,0.0
91,"(60, 72]",544.7700000000002,0.0,0.0
91,"(72, 84]",700.5500000000002,0.0,0.0
91,"(84, 96]",,,
92,"(0, 12]",0.0,0.0,0.0
92,"(12, 24]",105.96000000000001,0.0,0.0
92,"(24, 36]",194.73000000000008,0.0,0.0
92,"(36, 48]",150.15000000000003,0.0,0.0
92,"(48, 60]",120.42999999999999,0.0,0.0
92,"(60, 72]",83.12,0.0,0.0
92,"(72, 84]",538.0500000000003,0.0,0.0
92,"(84, 96]",,,
93,"(0, 12]",409.3400000000002,-12.79,1.0
93,"(12, 24]",356.0800000000004,-12.5,1.0
93,"(24, 36]",566.5400000000001,-25.69,1.0
93,"(36, 48]",574.1600000000002,-25.2,1.0
93,"(48, 60]",629.1000000000004,-31.3,1.0
93,"(60, 72]",573.5400000000002,-19.55,1.0
93,"(72, 84]",237.95999999999992,-3.0,1.0
93,"(84, 96]",,,
94,"(0, 12]",0.0,0.0,0.0
94,"(12, 24]",72.43,-1.5,1.0
94,"(24, 36]",26.680000000000003,0.0,0.0
94,"(36, 48]",29.520000000000003,0.0,0.0
94,"(48, 60]",46.3,0.0,0.0
94,"(60, 72]",56.059999999999995,0.0,0.0
94,"(72, 84]",23.060000000000002,0.0,0.0
94,"(84, 96]",,,
95,"(0, 12]",0.0,0.0,0.0
95,"(12, 24]",777.3600000000001,-4.25,1.0
95,"(24, 36]",859.2900000000003,-8.32,1.0
95,"(36, 48]",712.0000000000003,-2.69,1.0
95,"(48, 60]",963.4700000000001,-12.65,1.0
95,"(60, 72]",885.6800000000007,-5.0,1.0
95,"(72, 84]",802.2600000000004,-8.25,1.0
95,"(84, 96]",,,
96,"(0, 12]",297.47,0.0,0.0
96,"(12, 24]",367.2200000000002,0.0,0.0
96,"(24, 36]",71.29999999999998,0.0,0.0
96,"(36, 48]",286.30000000000007,0.0,0.0
96,"(48, 60]",132.70999999999998,0.0,0.0
96,"(60, 72]",0.0,0.0,0.0
96,"(72, 84]",0.0,0.0,0.0
96,"(84, 96]",,,
97,"(0, 12]",231.87,0.0,0.0
97,"(12, 24]",696.4000000000004,0.0,0.0
97,"(24, 36]",544.6100000000005,-0.35,1.0
97,"(36, 48]",656.58,0.0,0.0
97,"(48, 60]",570.1100000000001,0.0,0.0
97,"(60, 72]",803.02,0.0,0.0
97,"(72, 84]",736.5900000000004,0.0,0.0
97,"(84, 96]",,,
98,"(0, 12]",79.43999999999997,0.0,0.0
98,"(12, 24]",78.73,0.0,0.0
98,"(24, 36]",124.67999999999999,0.0,0.0
98,"(36, 48]",192.35999999999999,0.0,0.0
98,"(48, 60]",184.36,0.0,0.0
98,"(60, 72]",194.89999999999995,0.0,0.0
98,"(72, 84]",575.34,0.0,0.0
98,"(84, 96]",,,
99,"(0, 12]",0.0,0.0,0.0
99,"(12, 24]",1852.8100000000038,-27.150000000000002,1.0
99,"(24, 36]",973.9999999999997,-0.55,1.0
99,"(36, 48]",733.6399999999999,-0.75,1.0
99,"(48, 60]",696.1600000000001,-3.92,1.0
99,"(60, 72]",805.6900000000004,-9.18,1.0
99,"(72, 84]",1002.2799999999995,-13.049999999999999,1.0
99,"(84, 96]",,,
100,"(0, 12]",68.42,0.0,0.0
100,"(12, 24]",297.2300000000001,-2.5,1.0
100,"(24, 36]",234.88,0.0,0.0
100,"(36, 48]",264.43,0.0,0.0
100,"(48, 60]",442.27000000000004,0.0,0.0
100,"(60, 72]",258.3,-2.5,1.0
100,"(72, 84]",217.33,0.0,0.0
100,"(84, 96]",,,
101,"(0, 12]",0.0,0.0,0.0
101,"(12, 24]",116.16,0.0,0.0
101,"(24, 36]",872.0500000000002,0.0,0.0
101,"(36, 48]",1101.4700000000003,-0.35,1.0
101,"(48, 60]",769.9900000000001,0.0,0.0
101,"(60, 72]",953.0400000000002,-27.5,1.0
101,"(72, 84]",924.3900000000002,-20.69,1.0
101,"(84, 96]",,,
102,"(0, 12]",25.17,0.0,0.0
102,"(12, 24]",268.69000000000005,-2.5,1.0
102,"(24, 36]",10.98,0.0,0.0
102,"(36, 48]",0.0,0.0,0.0
102,"(48, 60]",0.0,0.0,0.0
102,"(60, 72]",0.0,0.0,0.0
102,"(72, 84]",0.0,0.0,0.0
102,"(84, 96]",,,
103,"(0, 12]",0.0,0.0,0.0
103,"(12, 24]",16.44,0.0,0.0
103,"(24, 36]",142.58000000000007,0.0,0.0
103,"(36, 48]",176.02999999999994,0.0,0.0
103,"(48, 60]",37.330000000000005,0.0,0.0
103,"(60, 72]",54.89,0.0,0.0
103,"(72, 84]",17.97,0.0,0.0
103,"(84, 96]",,,
104,"(0, 12]",0.0,0.0,0.0
104,"(12, 24]",83.30000000000001,0.0,0.0
104,"(24, 36]",307.66999999999996,-12.1,1.0
104,"(36, 48]",1147.140000000001,-11.6,1.0
104,"(48, 60]",862.8600000000004,-8.25,1.0
104,"(60, 72]",355.74,-6.0,1.0
104,"(72, 84]",693.3900000000001,-12.700000000000001,1.0
104,"(84, 96]",,,
105,"(0, 12]",443.99,-0.35,1.0
105,"(12, 24]",601.2000000000006,-1.85,1.0
105,"(24, 36]",535.5000000000002,-0.85,1.0
105,"(36, 48]",802.52,-2.1,1.0
105,"(48, 60]",643.5600000000004,-3.8499999999999996,1.0
105,"(60, 72]",405.19000000000034,0.0,0.0
105,"(72, 84]",219.4300000000001,-2.05,1.0
105,"(84, 96]",,,
106,"(0, 12]",0.0,0.0,0.0
106,"(12, 24]",157.90999999999997,0.0,0.0
106,"(24, 36]",109.13999999999999,0.0,0.0
106,"(36, 48]",35.300000000000004,0.0,0.0
106,"(48, 60]",14.549999999999999,0.0,0.0
106,"(60, 72]",154.70000000000002,0.0,0.0
106,"(72, 84]",377.32000000000005,-0.75,1.0
106,"(84, 96]",,,
107,"(0, 12]",379.73,0.0,0.0
107,"(12, 24]",485.7200000000002,0.0,0.0
107,"(24, 36]",119.29999999999998,0.0,0.0
107,"(36, 48]",60.63000000000002,0.0,0.0
107,"(48, 60]",10.49,0.0,0.0
107,"(60, 72]",0.0,0.0,0.0
107,"(72, 84]",114.71,0.0,0.0
107,"(84, 96]",,,
108,"(0, 12]",0.0,0.0,0.0
108,"(12, 24]",290.42,0.0,0.0
108,"(24, 36]",408.49000000000024,-1.5,1.0
108,"(36, 48]",928.960000000001,0.0,0.0
108,"(48, 60]",477.23000000000025,0.0,0.0
108,"(60, 72]",97.1,0.0,0.0
108,"(72, 84]",232.97000000000008,0.0,0.0
108,"(84, 96]",,,
109,"(0, 12]",0.0,0.0,0.0
109,"(12, 24]",401.74000000000024,0.0,0.0
109,"(24, 36]",330.1800000000001,0.0,0.0
109,"(36, 48]",357.8300000000002,0.0,0.0
109,"(48, 60]",513.4799999999998,0.0,0.0
109,"(60, 72]",664.9000000000001,-0.75,1.0
109,"(72, 84]",468.39000000000027,0.0,0.0
109,"(84, 96]",,,
110,"(0, 12]",51.75999999999999,0.0,0.0
110,"(12, 24]",575.9100000000002,-0.75,1.0
110,"(24, 36]",599.8200000000003,-0.5,1.0
110,"(36, 48]",466.93000000000035,0.0,0.0
110,"(48, 60]",430.72000000000025,0.0,0.0
110,"(60, 72]",310.38,0.0,0.0
110,"(72, 84]",509.1600000000001,0.0,0.0
110,"(84, 96]",,,
111,"(0, 12]",165.06999999999996,-3.55,1.0
111,"(12, 24]",251.44999999999993,-5.04,1.0
111,"(24, 36]",274.44000000000005,-1.3,1.0
111,"(36, 48]",123.45000000000002,0.0,0.0
111,"(48, 60]",248.67,-7.1,1.0
111,"(60, 72]",258.41,0.0,0.0
111,"(72, 84]",66.95,-0.5,1.0
111,"(84, 96]",,,
112,"(0, 12]",16.26,0.0,0.0
112,"(12, 24]",181.76999999999998,0.0,0.0
112,"(24, 36]",110.71,0.0,0.0
112,"(36, 48]",79.44000000000001,0.0,0.0
112,"(48, 60]",200.93,0.0,0.0
112,"(60, 72]",327.0,-1.0,1.0
112,"(72, 84]",137.13,0.0,0.0
112,"(84, 96]",,,
113,"(0, 12]",0.0,0.0,0.0
113,"(12, 24]",2139.5300000000007,-10.25,1.0
113,"(24, 36]",2143.849999999999,-19.0,1.0
113,"(36, 48]",1939.8200000000031,-4.85,1.0
113,"(48, 60]",2237.280000000001,-12.5,1.0
113,"(60, 72]",1889.9300000000035,-5.05,1.0
113,"(72, 84]",1548.1700000000028,-15.240000000000002,1.0
113,"(84, 96]",,,
114,"(0, 12]",526.3399999999997,0.0,0.0
114,"(12, 24]",353.92000000000013,0.0,0.0
114,"(24, 36]",408.9800000000001,0.0,0.0
114,"(36, 48]",330.94000000000017,0.0,0.0
114,"(48, 60]",213.12999999999997,-1.0,1.0
114,"(60, 72]",508.67000000000047,0.0,0.0
114,"(72, 84]",238.31000000000006,0.0,0.0
114,"(84, 96]",,,
115,"(0, 12]",653.9600000000005,0.0,0.0
115,"(12, 24]",954.1100000000007,-2.49,1.0
115,"(24, 36]",1206.3600000000013,0.0,0.0
115,"(36, 48]",1735.3900000000026,-5.0,1.0
115,"(48, 60]",1675.710000000002,-26.98,1.0
115,"(60, 72]",1896.5000000000023,-27.090000000000003,1.0
115,"(72, 84]",1999.3700000000015,-18.5,1.0
115,"(84, 96]",,,
116,"(0, 12]",42.09,0.0,0.0
116,"(12, 24]",65.89999999999999,-2.5,1.0
116,"(24, 36]",95.69999999999999,0.0,0.0
116,"(36, 48]",60.620000000000005,-0.4,1.0
116,"(48, 60]",123.61999999999996,-0.9500000000000001,1.0
116,"(60, 72]",100.05999999999997,-2.5,1.0
116,"(72, 84]",69.02,-2.5,1.0
116,"(84, 96]",,,
117,"(0, 12]",155.65999999999997,0.0,0.0
117,"(12, 24]",274.9899999999999,-2.0,1.0
117,"(24, 36]",449.4099999999999,-4.8,1.0
117,"(36, 48]",248.68999999999986,0.0,0.0
117,"(48, 60]",472.1900000000001,-0.5,1.0
117,"(60, 72]",326.79,-1.0,1.0
117,"(72, 84]",285.6499999999999,-3.5,1.0
117,"(84, 96]",,,
118,"(0, 12]",0.0,0.0,0.0
118,"(12, 24]",511.36000000000035,0.0,0.0
118,"(24, 36]",622.8700000000005,0.0,0.0
118,"(36, 48]",647.6900000000002,-1.0,1.0
118,"(48, 60]",505.14000000000027,0.0,0.0
118,"(60, 72]",563.1100000000002,0.0,0.0
118,"(72, 84]",692.1800000000001,0.0,0.0
118,"(84, 96]",,,
119,"(0, 12]",113.95999999999997,-0.25,1.0
119,"(12, 24]",0.0,0.0,0.0
119,"(24, 36]",0.0,0.0,0.0
119,"(36, 48]",407.2200000000004,-5.99,1.0
119,"(48, 60]",385.4500000000002,0.0,0.0
119,"(60, 72]",446.3200000000001,0.0,0.0
119,"(72, 84]",460.34000000000015,0.0,0.0
119,"(84, 96]",,,
120,"(0, 12]",18.84,0.0,0.0
120,"(12, 24]",63.03,0.0,0.0
120,"(24, 36]",12.97,0.0,0.0
120,"(36, 48]",27.53,0.0,0.0
120,"(48, 60]",71.36,0.0,0.0
120,"(60, 72]",32.480000000000004,0.0,0.0
120,"(72, 84]",0.0,0.0,0.0
120,"(84, 96]",,,
121,"(0, 12]",0.0,0.0,0.0
121,"(12, 24]",213.72000000000006,-2.5,1.0
121,"(24, 36]",110.39999999999999,-1.0,1.0
121,"(36, 48]",483.8400000000003,0.0,0.0
121,"(48, 60]",694.5100000000004,0.0,0.0
121,"(60, 72]",342.71999999999997,-1.0,1.0
121,"(72, 84]",214.20999999999998,0.0,0.0
121,"(84, 96]",,,
122,"(0, 12]",945.1800000000007,-5.25,1.0
122,"(12, 24]",492.73000000000025,-1.29,1.0
122,"(24, 36]",322.25,0.0,0.0
122,"(36, 48]",124.2,0.0,0.0
122,"(48, 60]",33.46,0.0,0.0
122,"(60, 72]",194.33,0.0,0.0
122,"(72, 84]",144.99,0.0,0.0
122,"(84, 96]",,,
123,"(0, 12]",11.68,0.0,0.0
123,"(12, 24]",812.5000000000002,-1.0,1.0
123,"(24, 36]",362.06000000000006,0.0,0.0
123,"(36, 48]",514.14,0.0,0.0
123,"(48, 60]",424.36999999999995,-2.0,1.0
123,"(60, 72]",399.63,-1.0,1.0
123,"(72, 84]",404.37000000000006,0.0,0.0
123,"(84, 96]",,,
124,"(0, 12]",129.87,-2.2,1.0
124,"(12, 24]",114.06,-1.6,1.0
124,"(24, 36]",60.890000000000015,0.0,0.0
124,"(36, 48]",56.56,0.0,0.0
124,"(48, 60]",73.74,0.0,0.0
124,"(60, 72]",24.16,0.0,0.0
124,"(72, 84]",111.41,0.0,0.0
124,"(84, 96]",,,
125,"(0, 12]",883.5900000000005,-5.18,1.0
125,"(12, 24]",970.0800000000004,-2.5,1.0
125,"(24, 36]",1862.6300000000003,-5.75,1.0
125,"(36, 48]",1302.71,-37.26,1.0
125,"(48, 60]",1198.310000000001,-29.23,1.0
125,"(60, 72]",1281.7100000000005,-24.779999999999998,1.0
125,"(72, 84]",1137.1100000000013,-16.6,1.0
125,"(84, 96]",,,
126,"(0, 12]",0.0,0.0,0.0
126,"(12, 24]",132.76,0.0,0.0
126,"(24, 36]",263.97999999999996,0.0,0.0
126,"(36, 48]",9.57,0.0,0.0
126,"(48, 60]",9.19,0.0,0.0
126,"(60, 72]",94.67,0.0,0.0
126,"(72, 84]",190.48000000000002,0.0,0.0
126,"(84, 96]",,,
127,"(0, 12]",0.0,0.0,0.0
127,"(12, 24]",17.42,0.0,0.0
127,"(24, 36]",243.54999999999993,-4.2,1.0
127,"(36, 48]",651.6400000000008,-16.900000000000002,1.0
127,"(48, 60]",765.3000000000001,-10.3,1.0
127,"(60, 72]",667.4700000000001,-10.5,1.0
127,"(72, 84]",956.23,-9.95,1.0
127,"(84, 96]",,,
128,"(0, 12]",95.49000000000001,0.0,0.0
128,"(12, 24]",0.0,0.0,0.0
128,"(24, 36]",92.90000000000003,0.0,0.0
128,"(36, 48]",8.48,0.0,0.0
128,"(48, 60]",44.52,0.0,0.0
128,"(60, 72]",34.25999999999999,0.0,0.0
128,"(72, 84]",161.43999999999997,0.0,0.0
128,"(84, 96]",,,
129,"(0, 12]",0.0,0.0,0.0
129,"(12, 24]",31.369999999999994,-1.0,1.0
129,"(24, 36]",58.32000000000001,0.0,0.0
129,"(36, 48]",16.270000000000003,0.0,0.0
129,"(48, 60]",137.75,0.0,0.0
129,"(60, 72]",90.48,0.0,0.0
129,"(72, 84]",79.74,0.0,0.0
129,"(84, 96]",,,
130,"(0, 12]",242.82000000000002,0.0,0.0
130,"(12, 24]",200.35000000000008,0.0,0.0
130,"(24, 36]",14.46,0.0,0.0
130,"(36, 48]",23.98,0.0,0.0
130,"(48, 60]",30.01,0.0,0.0
130,"(60, 72]",0.0,0.0,0.0
130,"(72, 84]",0.0,0.0,0.0
130,"(84, 96]",,,
131,"(0, 12]",941.4399999999999,-3.5,1.0
131,"(12, 24]",1010.3000000000011,-9.5,1.0
131,"(24, 36]",835.4800000000006,-8.05,1.0
131,"(36, 48]",594.9800000000002,0.0,0.0
131,"(48, 60]",580.3700000000002,-2.75,1.0
131,"(60, 72]",832.1000000000004,-41.870000000000005,1.0
131,"(72, 84]",465.1400000000001,-1.0,1.0
131,"(84, 96]",,,
132,"(0, 12]",29.4,0.0,0.0
132,"(12, 24]",686.3300000000004,0.0,0.0
132,"(24, 36]",100.82999999999998,0.0,0.0
132,"(36, 48]",569.1300000000001,0.0,0.0
132,"(48, 60]",545.7700000000001,0.0,0.0
132,"(60, 72]",285.91999999999996,0.0,0.0
132,"(72, 84]",197.43,0.0,0.0
132,"(84, 96]",,,
133,"(0, 12]",0.0,0.0,0.0
133,"(12, 24]",321.84999999999997,-5.0,1.0
133,"(24, 36]",732.2100000000007,-2.55,1.0
133,"(36, 48]",324.89000000000004,-0.35,1.0
133,"(48, 60]",482.9500000000001,0.0,0.0
133,"(60, 72]",646.4900000000001,-5.4,1.0
133,"(72, 84]",476.24000000000024,-17.98,1.0
133,"(84, 96]",,,
134,"(0, 12]",363.9000000000001,0.0,0.0
134,"(12, 24]",725.6400000000007,-2.5,1.0
134,"(24, 36]",1045.7200000000005,-0.5,1.0
134,"(36, 48]",338.2800000000001,0.0,0.0
134,"(48, 60]",380.76000000000016,-2.0,1.0
134,"(60, 72]",779.3100000000001,-2.5,1.0
134,"(72, 84]",839.6600000000005,-7.5,1.0
134,"(84, 96]",,,
135,"(0, 12]",11.6,0.0,0.0
135,"(12, 24]",108.35000000000001,-0.75,1.0
135,"(24, 36]",94.20999999999997,-1.0,1.0
135,"(36, 48]",72.19,0.0,0.0
135,"(48, 60]",47.43,0.0,0.0
135,"(60, 72]",66.96,0.0,0.0
135,"(72, 84]",110.28999999999998,-0.5,1.0
135,"(84, 96]",,,
136,"(0, 12]",0.0,0.0,0.0
136,"(12, 24]",267.46999999999997,0.0,0.0
136,"(24, 36]",327.0399999999999,0.0,0.0
136,"(36, 48]",398.26,0.0,0.0
136,"(48, 60]",642.6300000000008,0.0,0.0
136,"(60, 72]",679.0600000000001,-2.5,1.0
136,"(72, 84]",232.57999999999979,0.0,0.0
136,"(84, 96]",,,
137,"(0, 12]",0.0,0.0,0.0
137,"(12, 24]",149.60999999999999,0.0,0.0
137,"(24, 36]",443.79000000000013,-8.2,1.0
137,"(36, 48]",301.0500000000001,-4.05,1.0
137,"(48, 60]",73.17,-1.5,1.0
137,"(60, 72]",50.82,0.0,0.0
137,"(72, 84]",0.0,0.0,0.0
137,"(84, 96]",,,
138,"(0, 12]",83.20000000000002,-4.0,1.0
138,"(12, 24]",227.75,-1.35,1.0
138,"(24, 36]",653.5600000000004,-2.35,1.0
138,"(36, 48]",453.48,-3.0,1.0
138,"(48, 60]",332.1900000000001,-2.0,1.0
138,"(60, 72]",388.46000000000015,-1.55,1.0
138,"(72, 84]",736.5300000000003,-3.35,1.0
138,"(84, 96]",,,
139,"(0, 12]",24.75,0.0,0.0
139,"(12, 24]",206.59,-2.0,1.0
139,"(24, 36]",116.06,-1.0,1.0
139,"(36, 48]",368.3800000000001,-12.530000000000001,1.0
139,"(48, 60]",624.64,-1.29,1.0
139,"(60, 72]",373.0600000000001,-0.55,1.0
139,"(72, 84]",572.1100000000001,-3.15,1.0
139,"(84, 96]",,,
140,"(0, 12]",354.8699999999999,-2.69,1.0
140,"(12, 24]",353.8500000000001,0.0,0.0
140,"(24, 36]",98.73999999999998,0.0,0.0
140,"(36, 48]",317.73,0.0,0.0
140,"(48, 60]",170.33000000000004,0.0,0.0
140,"(60, 72]",223.1,0.0,0.0
140,"(72, 84]",161.00000000000003,0.0,0.0
140,"(84, 96]",,,
141,"(0, 12]",21.259999999999998,0.0,0.0
141,"(12, 24]",42.46,0.0,0.0
141,"(24, 36]",124.85999999999996,0.0,0.0
141,"(36, 48]",17.39,0.0,0.0
141,"(48, 60]",52.39,0.0,0.0
141,"(60, 72]",55.55999999999999,0.0,0.0
141,"(72, 84]",59.66000000000001,0.0,0.0
141,"(84, 96]",,,
142,"(0, 12]",303.0400000000002,0.0,0.0
142,"(12, 24]",300.50000000000006,0.0,0.0
142,"(24, 36]",365.80000000000007,0.0,0.0
142,"(36, 48]",269.14000000000004,0.0,0.0
142,"(48, 60]",242.84999999999994,0.0,0.0
142,"(60, 72]",271.51000000000005,0.0,0.0
142,"(72, 84]",146.26999999999998,0.0,0.0
142,"(84, 96]",,,
143,"(0, 12]",0.0,0.0,0.0
143,"(12, 24]",344.42,-8.29,1.0
143,"(24, 36]",1142.2900000000016,-23.500000000000004,1.0
143,"(36, 48]",1371.7000000000025,-7.890000000000001,1.0
143,"(48, 60]",2002.0200000000027,-17.020000000000003,1.0
143,"(60, 72]",1049.2600000000002,-8.5,1.0
143,"(72, 84]",426.40000000000015,-4.6,1.0
143,"(84, 96]",,,
144,"(0, 12]",0.0,0.0,0.0
144,"(12, 24]",302.21999999999997,0.0,0.0
144,"(24, 36]",293.95000000000016,0.0,0.0
144,"(36, 48]",592.8900000000004,0.0,0.0
144,"(48, 60]",526.33,0.0,0.0
144,"(60, 72]",260.9,0.0,0.0
144,"(72, 84]",55.120000000000005,0.0,0.0
144,"(84, 96]",,,
145,"(0, 12]",16.99,0.0,0.0
145,"(12, 24]",113.11999999999998,0.0,0.0
145,"(24, 36]",308.1900000000001,-2.0,1.0
145,"(36, 48]",127.57,0.0,0.0
145,"(48, 60]",162.25000000000003,0.0,0.0
145,"(60, 72]",156.74,-2.5,1.0
145,"(72, 84]",200.30999999999997,0.0,0.0
145,"(84, 96]",,,
146,"(0, 12]",54.42000000000001,0.0,0.0
146,"(12, 24]",219.53,0.0,0.0
146,"(24, 36]",34.25999999999999,0.0,0.0
146,"(36, 48]",111.05999999999999,0.0,0.0
146,"(48, 60]",87.03,0.0,0.0
146,"(60, 72]",113.27999999999999,-3.05,1.0
146,"(72, 84]",106.67999999999998,0.0,0.0
146,"(84, 96]",,,
147,"(0, 12]",36.96,-2.05,1.0
147,"(12, 24]",479.03000000000026,0.0,0.0
147,"(24, 36]",264.90999999999997,0.0,0.0
147,"(36, 48]",226.26999999999995,0.0,0.0
147,"(48, 60]",144.2,0.0,0.0
147,"(60, 72]",69.49999999999999,0.0,0.0
147,"(72, 84]",129.78000000000003,0.0,0.0
147,"(84, 96]",,,
148,"(0, 12]",0.0,0.0,0.0
148,"(12, 24]",124.83000000000001,-0.55,1.0
